appbytes,bytes,count,dstbytes,dstload,dstport,dstrate,duration,hops,intpkt,jitter,loss,maxsize,meansize,minsize,packets,pcr,ploss,protocol,rate,rtt,srcbytes,srcload,srcport,srcrate,srcrate,security
3840,7200,120,7200,32.328667,0,0.06679,1781.700439,0,0.0,0.0,0,60,60.0,60,120,-1.0,0.0,2054,0.06679,0.0,0,0.0,0,0.0,0.0,1
14924,17780,31,0,0.0,5353,0.0,1672.41626,1,2262.78,1313.314,0,270,261.470581,116,68,1.0,0.0,17,0.040062,0.0,17780,85.050598,5353,0.040062,0.040062,0
10440,12960,15,0,0.0,1900,0.0,1682.961426,0,999.789,0.386,0,216,216.0,216,60,1.0,0.0,17,0.035057,0.0,12960,61.60569,0,0.035057,0.035057,0
0,1200,19,60,0.330956,0,0.0,1450.342773,15,0.0,0.0,0,120,120.0,120,20,-0.0,0.0,6,0.0131,0.0,1140,6.288169,65535,0.012411,0.012411,1
0,1200,19,60,0.330956,0,0.0,1450.342773,15,0.0,0.0,0,120,120.0,120,20,-0.0,0.0,6,0.0131,0.0,1140,6.288169,65535,0.012411,0.012411,1
17680,29132,176,0,0.0,0,0.0,1750.803223,0,457.416,904.491,0,1137,110.768059,60,263,1.0,0.0,17,0.149646,0.0,29132,133.113754,0,0.149646,0.149646,1
17680,29132,176,0,0.0,0,0.0,1750.803223,0,457.416,904.491,0,1137,110.768059,60,263,1.0,0.0,17,0.149646,0.0,29132,133.113754,0,0.149646,0.149646,1
32588,86102,314,0,0.0,0,0.0,1741.737061,0,776.124,1390.412,0,168,99.310265,70,867,1.0,0.0,0,0.497205,0.0,86102,395.476471,0,0.497205,0.497205,1
32588,86102,314,0,0.0,0,0.0,1741.737061,0,776.124,1390.412,0,168,99.310265,70,867,1.0,0.0,0,0.497205,0.0,86102,395.476471,0,0.497205,0.497205,1
0,60,1,0,0.0,4949,0.0,0.0,11,0.0,0.0,0,60,60.0,60,1,-0.0,0.0,6,0.0,0.0,60,0.0,38355,0.0,0.0,1
0,60,1,0,0.0,4949,0.0,0.0,11,0.0,0.0,0,60,60.0,60,1,-0.0,0.0,6,0.0,0.0,60,0.0,38355,0.0,0.0,1
2199,2787,7,0,0.0,5353,0.0,1197.362549,1,685.668,655.297,0,436,199.071426,83,14,1.0,0.0,17,0.010857,0.0,2787,18.620926,5353,0.010857,0.010857,0
10440,14140,27,9565,49.399311,0,0.022595,1549.009399,14,6.465111,129.907297,0,4277,386.089195,132,74,-0.490613,0.0,0,0.047127,0.0,4575,23.628004,0,0.023886,0.023886,0
31,93,1,0,0.0,5355,0.0,0.0,0,0.0,0.0,0,93,93.0,93,1,1.0,0.0,17,0.0,0.0,93,0.0,57305,0.0,0.0,0
209,581,3,0,0.0,0,0.0,0.008059,0,50.85,69.156,0,131,96.833336,87,6,1.0,0.0,0,620.424377,0.0,581,576746.5,0,620.424377,620.424377,0
548,610,1,0,0.0,5353,0.0,0.0,1,0.0,0.0,0,610,610.0,610,1,1.0,0.0,17,0.0,0.0,610,0.0,5353,0.0,0.0,0
2996,4732,20,0,0.0,547,0.0,1344.298828,0,3757.916,2678.429,0,169,169.0,169,28,1.0,0.0,17,0.020085,0.0,4732,28.160406,546,0.020085,0.020085,0
67416,86820,299,0,0.0,0,0.0,1761.643188,0,1610.77,2060.232,0,431,187.922073,73,462,1.0,0.0,17,0.261687,0.0,86820,394.26825,0,0.261687,0.261687,1
67416,86820,299,0,0.0,0,0.0,1761.643188,0,1610.77,2060.232,0,431,187.922073,73,462,1.0,0.0,17,0.261687,0.0,86820,394.26825,0,0.261687,0.261687,1
14701,18229,36,0,0.0,0,0.0,1717.578857,1,1708.159,1317.981,0,251,217.011902,114,84,1.0,0.0,17,0.048324,0.0,18229,84.905563,0,0.048324,0.048324,0
3360,5344,20,0,0.0,547,0.0,1348.031006,0,3200.646,2638.095,0,167,167.0,167,32,1.0,0.0,17,0.022997,0.0,5344,31.714403,546,0.022997,0.022997,0
17068,24824,80,0,0.0,0,0.0,1441.248779,0,2072.611,1931.405,0,1155,179.884064,86,138,1.0,0.0,0,0.095056,0.0,24824,137.791611,0,0.095056,0.095056,0
1002490,1077286,104,998153,4506.70752,0,0.286705,1771.853149,3,203.90953100000002,37859.930596000006,0,10072,2084.460227,132,1150,-0.925428,0.0,0,0.648474,0.0,79133,357.289215,0,0.361204,0.361204,1
1002490,1077286,104,998153,4506.70752,0,0.286705,1771.853149,3,203.90953100000002,37859.930596000006,0,10072,2084.460227,132,1150,-0.925428,0.0,0,0.648474,0.0,79133,357.289215,0,0.361204,0.361204,1
6631,11839,124,0,0.0,0,0.0,1776.269531,0,0.0,0.0,0,243,95.475807,82,124,1.0,0.0,17,0.069246,0.0,11839,53.320736,0,0.069246,0.069246,1
6631,11839,124,0,0.0,0,0.0,1776.269531,0,0.0,0.0,0,243,95.475807,82,124,1.0,0.0,17,0.069246,0.0,11839,53.320736,0,0.069246,0.069246,1
5728,10740,179,0,0.0,0,0.0,1780.425537,0,0.0,0.0,0,60,60.0,60,179,1.0,0.0,2054,0.099976,0.0,10740,48.258125,0,0.099976,0.099976,1
5728,10740,179,0,0.0,0,0.0,1780.425537,0,0.0,0.0,0,60,60.0,60,179,1.0,0.0,2054,0.099976,0.0,10740,48.258125,0,0.099976,0.099976,1
25150,30568,48,0,0.0,0,0.0,1683.303955,0,1671.438875,1557.097,0,274,236.961243,78,129,1.0,0.0,17,0.076041,0.0,30568,145.276199,0,0.076041,0.076041,1
25150,30568,48,0,0.0,0,0.0,1683.303955,0,1671.438875,1557.097,0,274,236.961243,78,129,1.0,0.0,17,0.076041,0.0,30568,145.276199,0,0.076041,0.076041,1
10659,13095,16,0,0.0,0,0.0,1563.031128,0,1001.848938,1.217,0,1091,225.775864,208,58,1.0,0.0,17,0.036468,0.0,13095,67.023621,0,0.036468,0.036468,0
518640,606840,458,0,0.0,0,0.0,1800.325928,0,938.93,2037569.92,0,305,288.971436,187,2100,1.0,0.0,17,1.1659,0.0,606840,2696.578369,0,1.1659,1.1659,1
518640,606840,458,0,0.0,0,0.0,1800.325928,0,938.93,2037569.92,0,305,288.971436,187,2100,1.0,0.0,17,1.1659,0.0,606840,2696.578369,0,1.1659,1.1659,1
14787,17685,34,0,0.0,0,0.0,1671.512573,0,2428.436,1548.21,0,270,256.304352,114,69,1.0,0.0,17,0.040682,0.0,17685,84.641899,0,0.040682,0.040682,1
14787,17685,34,0,0.0,0,0.0,1671.512573,0,2428.436,1548.21,0,270,256.304352,114,69,1.0,0.0,17,0.040682,0.0,17685,84.641899,0,0.040682,0.040682,1
886,1222,8,0,0.0,0,0.0,1493.378662,0,0.0,0.0,0,254,152.75,92,8,1.0,0.0,17,0.004687,0.0,1222,6.54623,0,0.004687,0.004687,0
14826,17850,36,0,0.0,0,0.0,1739.375244,0,2204.029,1742.062,0,270,247.916672,83,72,1.0,0.0,17,0.040819,0.0,17850,82.098442,0,0.040819,0.040819,1
14826,17850,36,0,0.0,0,0.0,1739.375244,0,2204.029,1742.062,0,270,247.916672,83,72,1.0,0.0,17,0.040819,0.0,17850,82.098442,0,0.040819,0.040819,1
13962,16860,35,0,0.0,0,0.0,1671.425415,0,2216.222,1628.652,0,270,244.347824,67,69,1.0,0.0,17,0.040684,0.0,16860,80.697586,0,0.040684,0.040684,1
13962,16860,35,0,0.0,0,0.0,1671.425415,0,2216.222,1628.652,0,270,244.347824,67,69,1.0,0.0,17,0.040684,0.0,16860,80.697586,0,0.040684,0.040684,1
15388,18580,34,0,0.0,0,0.0,1669.77771,0,1876.006,1252.31,0,270,244.473679,73,76,1.0,0.0,17,0.044916,0.0,18580,89.017838,0,0.044916,0.044916,1
15388,18580,34,0,0.0,0,0.0,1669.77771,0,1876.006,1252.31,0,270,244.473679,73,76,1.0,0.0,17,0.044916,0.0,18580,89.017838,0,0.044916,0.044916,1
43999,57649,199,0,0.0,0,0.0,1795.046875,0,2246.051,2571.884,0,1444,177.381546,79,325,1.0,0.0,17,0.180497,0.0,57649,256.924774,0,0.180497,0.180497,1
43999,57649,199,0,0.0,0,0.0,1795.046875,0,2246.051,2571.884,0,1444,177.381546,79,325,1.0,0.0,17,0.180497,0.0,57649,256.924774,0,0.180497,0.180497,1
81,267,3,0,0.0,0,0.0,0.000827,0,0.0,0.0,0,93,89.0,87,3,1.0,0.0,17,2418.379639,0.0,267,2582829.5,0,2418.379639,2418.379639,1
81,267,3,0,0.0,0,0.0,0.000827,0,0.0,0.0,0,93,89.0,87,3,1.0,0.0,17,2418.379639,0.0,267,2582829.5,0,2418.379639,2418.379639,1
3840,7200,120,7200,32.337025,0,0.066807,1781.23999,0,0.0,0.0,0,60,60.0,60,120,-1.0,0.0,2054,0.066807,0.0,0,0.0,0,0.0,0.0,1
3840,7200,120,7200,32.337025,0,0.066807,1781.23999,0,0.0,0.0,0,60,60.0,60,120,-1.0,0.0,2054,0.066807,0.0,0,0.0,0,0.0,0.0,1
72,258,2,0,0.0,0,0.0,0.410352,0,410.035,0.0,0,90,86.0,84,3,1.0,0.0,17,4.873865,0.0,258,5029.828125,0,4.873865,4.873865,1
72,258,2,0,0.0,0,0.0,0.410352,0,410.035,0.0,0,90,86.0,84,3,1.0,0.0,17,4.873865,0.0,258,5029.828125,0,4.873865,4.873865,1
0,660,7,120,3.261767,0,0.008174,294.31897,20,268.147,48.141,0,120,120.0,120,11,-0.0,0.0,6,0.033977,0.0,540,14.677953,44505,0.027181,0.027181,1
0,660,7,120,3.261767,0,0.008174,294.31897,20,268.147,48.141,0,120,120.0,120,11,-0.0,0.0,6,0.033977,0.0,540,14.677953,44505,0.027181,0.027181,1
45274,55270,115,0,0.0,0,0.0,1762.484619,0,2651.471,2770.2,0,270,232.226898,72,238,1.0,0.0,17,0.134469,0.0,55270,250.873108,0,0.134469,0.134469,1
45274,55270,115,0,0.0,0,0.0,1762.484619,0,2651.471,2770.2,0,270,232.226898,72,238,1.0,0.0,17,0.134469,0.0,55270,250.873108,0,0.134469,0.134469,1
348,1278,9,0,0.0,0,0.0,1223.003906,0,409.696,0.684,0,90,85.199997,84,15,1.0,0.0,17,0.011447,0.0,1278,8.359744,0,0.011447,0.011447,1
348,1278,9,0,0.0,0,0.0,1223.003906,0,409.696,0.684,0,90,85.199997,84,15,1.0,0.0,17,0.011447,0.0,1278,8.359744,0,0.011447,0.011447,1
72,540,9,0,0.0,0,0.0,1089.600708,14,0.0,0.0,0,60,60.0,60,9,1.0,0.0,1,0.007342,0.0,540,3.964755,0,0.007342,0.007342,1
72,540,9,0,0.0,0,0.0,1089.600708,14,0.0,0.0,0,60,60.0,60,9,1.0,0.0,1,0.007342,0.0,540,3.964755,0,0.007342,0.007342,1
603,729,3,0,0.0,138,0.0,1441.021118,0,0.0,0.0,0,243,243.0,243,3,1.0,0.0,17,0.001388,0.0,729,4.04713,138,0.001388,0.001388,0
1095,1137,1,0,0.0,5353,0.0,0.0,1,0.0,0.0,0,1137,1137.0,1137,1,1.0,0.0,17,0.0,0.0,1137,0.0,5353,0.0,0.0,0
3840,7200,120,7200,32.328495,0,0.06679,1781.709961,0,0.0,0.0,0,60,60.0,60,120,-1.0,0.0,2054,0.06679,0.0,0,0.0,0,0.0,0.0,1
3840,7200,120,7200,32.328495,0,0.06679,1781.709961,0,0.0,0.0,0,60,60.0,60,120,-1.0,0.0,2054,0.06679,0.0,0,0.0,0,0.0,0.0,1
3150,5010,20,0,0.0,547,0.0,1346.258667,0,3451.823,2673.022,0,167,167.0,167,30,1.0,0.0,17,0.021541,0.0,5010,29.771397,546,0.021541,0.021541,1
3150,5010,20,0,0.0,547,0.0,1346.258667,0,3451.823,2673.022,0,167,167.0,167,30,1.0,0.0,17,0.021541,0.0,5010,29.771397,546,0.021541,0.021541,1
2968,4704,20,0,0.0,547,0.0,1344.050293,0,3750.202,2681.265,0,168,168.0,168,28,1.0,0.0,17,0.020089,0.0,4704,27.998953,546,0.020089,0.020089,1
2968,4704,20,0,0.0,547,0.0,1344.050293,0,3750.202,2681.265,0,168,168.0,168,28,1.0,0.0,17,0.020089,0.0,4704,27.998953,546,0.020089,0.020089,1
25511,32363,73,0,0.0,0,0.0,1799.109009,1,2916.053,2247.848,0,1294,294.209076,153,110,1.0,0.0,17,0.060586,0.0,32363,143.906784,0,0.060586,0.060586,1
25511,32363,73,0,0.0,0,0.0,1799.109009,1,2916.053,2247.848,0,1294,294.209076,153,110,1.0,0.0,17,0.060586,0.0,32363,143.906784,0,0.060586,0.060586,1
3604,5712,24,0,0.0,547,0.0,1739.313965,0,3758.54475,2677.785,0,168,168.0,168,34,1.0,0.0,17,0.018973,0.0,5712,26.272427,546,0.018973,0.018973,1
3604,5712,24,0,0.0,547,0.0,1739.313965,0,3758.54475,2677.785,0,168,168.0,168,34,1.0,0.0,17,0.018973,0.0,5712,26.272427,546,0.018973,0.018973,1
2968,4704,20,0,0.0,547,0.0,1344.018677,0,3750.01,2680.988,0,168,168.0,168,28,1.0,0.0,17,0.020089,0.0,4704,27.999611,546,0.020089,0.020089,1
2968,4704,20,0,0.0,547,0.0,1344.018677,0,3750.01,2680.988,0,168,168.0,168,28,1.0,0.0,17,0.020089,0.0,4704,27.999611,546,0.020089,0.020089,1
33752,50640,241,0,0.0,0,0.0,1786.421875,0,298.127,457.551,0,216,129.18367,60,392,1.0,0.0,17,0.218873,0.0,50640,226.777344,0,0.218873,0.218873,1
33752,50640,241,0,0.0,0,0.0,1786.421875,0,298.127,457.551,0,216,129.18367,60,392,1.0,0.0,17,0.218873,0.0,50640,226.777344,0,0.218873,0.218873,1
11392,14626,24,0,0.0,0,0.0,1712.751953,0,961.942,2147483.648,0,213,189.948059,108,77,1.0,0.0,17,0.044373,0.0,14626,68.315788,0,0.044373,0.044373,0
2912,4648,20,0,0.0,547,0.0,1344.061157,0,3748.445,2682.409,0,166,166.0,166,28,1.0,0.0,17,0.020088,0.0,4648,27.665407,546,0.020088,0.020088,0
603,729,3,0,0.0,138,0.0,1438.261475,0,0.0,0.0,0,243,243.0,243,3,1.0,0.0,17,0.001391,0.0,729,4.054895,138,0.001391,0.001391,0
3908,6388,24,0,0.0,0,0.0,1525.127686,0,2775.975,2606.373,0,181,159.699997,151,40,1.0,0.0,17,0.025572,0.0,6388,33.508015,0,0.025572,0.025572,0
34184,40850,31,37378,171.895691,22,0.028743,1739.56665,2,393.933765,27866.349978,0,1684,802.34198,288,101,-0.989937,0.0,6,0.057486,0.0,3472,15.967196,59908,0.028168,0.028168,1
34184,40850,31,37378,171.895691,22,0.028743,1739.56665,2,393.933765,27866.349978,0,1684,802.34198,288,101,-0.989937,0.0,6,0.057486,0.0,3472,15.967196,59908,0.028168,0.028168,1
2524,3330,8,0,0.0,5353,0.0,1319.264404,1,269.506,196.07,0,774,256.153839,111,13,1.0,0.0,17,0.009096,0.0,3330,20.193071,5353,0.009096,0.009096,1
2524,3330,8,0,0.0,5353,0.0,1319.264404,1,269.506,196.07,0,774,256.153839,111,13,1.0,0.0,17,0.009096,0.0,3330,20.193071,5353,0.009096,0.009096,1
1363,1447,2,0,0.0,5353,0.0,148.387543,1,0.0,0.0,0,1091,723.5,356,2,1.0,0.0,17,0.006739,0.0,1447,78.01194,5353,0.006739,0.006739,0
3045,4843,21,0,0.0,547,0.0,1708.059937,0,3749.019,2681.718,0,167,167.0,167,29,1.0,0.0,17,0.016393,0.0,4843,22.683044,546,0.016393,0.016393,0
1075,1327,6,0,0.0,0,0.0,1441.899536,0,0.0,0.0,0,253,221.166672,92,6,1.0,0.0,17,0.003468,0.0,1327,7.36251,0,0.003468,0.003468,0
27360,72528,268,0,0.0,0,0.0,1665.596191,0,780.06,1382.244,0,168,99.08197,70,732,1.0,0.0,0,0.438882,0.0,72528,348.358154,0,0.438882,0.438882,0
1003,1045,1,0,0.0,5353,0.0,0.0,1,0.0,0.0,0,1045,1045.0,1045,1,1.0,0.0,17,0.0,0.0,1045,0.0,5353,0.0,0.0,0
95267,104297,83,0,0.0,5353,0.0,1799.386108,1,1863.011,2849.709,0,1486,485.102325,100,215,1.0,0.0,17,0.118929,0.0,104297,463.700378,5353,0.118929,0.118929,0
603,729,3,0,0.0,138,0.0,1440.24939,0,0.0,0.0,0,243,243.0,243,3,1.0,0.0,17,0.001389,0.0,729,4.049299,138,0.001389,0.001389,0
14159,18989,43,0,0.0,0,0.0,1772.576416,0,752.769,604.572,0,698,165.121735,68,115,1.0,0.0,17,0.064313,0.0,18989,85.701241,0,0.064313,0.064313,1
14159,18989,43,0,0.0,0,0.0,1772.576416,0,752.769,604.572,0,698,165.121735,68,115,1.0,0.0,17,0.064313,0.0,18989,85.701241,0,0.064313,0.064313,1
2656,4980,33,0,0.0,0,0.0,1782.393311,0,830.576937,171.761,0,60,60.0,60,83,1.0,0.0,2054,0.046006,0.0,4980,22.351969,0,0.046006,0.046006,0
448,840,7,420,1.975286,0,0.003527,1701.019775,0,0.0,0.0,0,120,120.0,120,14,0.0,0.0,2054,0.007642,0.0,420,1.975286,0,0.003527,0.003527,1
448,840,7,420,1.975286,0,0.003527,1701.019775,0,0.0,0.0,0,120,120.0,120,14,0.0,0.0,2054,0.007642,0.0,420,1.975286,0,0.003527,0.003527,1
480,918,2,412,5.820145,0,0.248742,566.308899,1,5162.486625,1614.631125,0,332,307.199997,272,7,-0.166667,0.0,0,0.010595,0.0,506,7.148042,0,0.007063,0.007063,1
480,918,2,412,5.820145,0,0.248742,566.308899,1,5162.486625,1614.631125,0,332,307.199997,272,7,-0.166667,0.0,0,0.010595,0.0,506,7.148042,0,0.007063,0.007063,1
1084,1420,6,0,0.0,0,0.0,1317.386353,0,1583.151,1173.763,0,283,177.5,92,8,1.0,0.0,17,0.005314,0.0,1420,8.623135,0,0.005314,0.005314,0
514684,601792,491,0,0.0,0,0.0,1798.873535,0,951.972,241.95,0,305,290.160065,198,2074,1.0,0.0,17,1.152388,0.0,601792,2676.305908,0,1.152388,1.152388,1
514684,601792,491,0,0.0,0,0.0,1798.873535,0,951.972,241.95,0,305,290.160065,198,2074,1.0,0.0,17,1.152388,0.0,601792,2676.305908,0,1.152388,1.152388,1
57088,107040,478,0,0.0,0,0.0,1799.624512,0,1603.491,1792.926,0,60,60.0,60,1784,1.0,0.0,2054,0.990762,0.0,107040,475.832581,0,0.990762,0.990762,0
0,60,1,0,0.0,8080,0.0,5.2e-05,13,0.0,0.0,0,60,60.0,60,1,-0.0,0.0,6,0.0,0.0,60,0.0,13039,0.0,0.0,1
0,60,1,0,0.0,8080,0.0,5.2e-05,13,0.0,0.0,0,60,60.0,60,1,-0.0,0.0,6,0.0,0.0,60,0.0,13039,0.0,0.0,1
15344,21056,91,0,0.0,0,0.0,1770.168213,0,1000.569,2074666.368,0,551,154.823532,86,136,1.0,0.0,17,0.076264,0.0,21056,95.159317,0,0.076264,0.076264,1
15344,21056,91,0,0.0,0,0.0,1770.168213,0,1000.569,2074666.368,0,551,154.823532,86,136,1.0,0.0,17,0.076264,0.0,21056,95.159317,0,0.076264,0.076264,1
485908,558148,302,0,0.0,0,0.0,1688.00708,0,449.011,1156.121,0,1494,324.504639,64,1720,1.0,0.0,17,1.018361,0.0,558148,2645.23999,0,1.018361,1.018361,1
485908,558148,302,0,0.0,0,0.0,1688.00708,0,449.011,1156.121,0,1494,324.504639,64,1720,1.0,0.0,17,1.018361,0.0,558148,2645.23999,0,1.018361,1.018361,1
33120,44670,230,0,0.0,0,0.0,1784.18811,0,1000.86,2074666.368,0,222,162.436371,82,275,1.0,0.0,17,0.153571,0.0,44670,200.292786,0,0.153571,0.153571,1
33120,44670,230,0,0.0,0,0.0,1784.18811,0,1000.86,2074666.368,0,222,162.436371,82,275,1.0,0.0,17,0.153571,0.0,44670,200.292786,0,0.153571,0.153571,1
1408,2640,22,1320,6.01232,0,0.011956,1756.393555,0,0.0,0.0,0,120,120.0,120,44,0.0,0.0,2054,0.024482,0.0,1320,6.01232,0,0.011956,0.011956,0
20063,25397,80,0,0.0,0,0.0,1780.712036,0,1135.496,642.291,0,243,199.976379,72,127,1.0,0.0,17,0.070758,0.0,25397,114.098175,0,0.070758,0.070758,1
20063,25397,80,0,0.0,0,0.0,1780.712036,0,1135.496,642.291,0,243,199.976379,72,127,1.0,0.0,17,0.070758,0.0,25397,114.098175,0,0.070758,0.070758,1
12464,15194,34,0,0.0,0,0.0,1753.018188,0,2016.48,1955.438,0,270,233.753845,67,65,1.0,0.0,17,0.036508,0.0,15194,69.338699,0,0.036508,0.036508,1
12464,15194,34,0,0.0,0,0.0,1753.018188,0,2016.48,1955.438,0,270,233.753845,67,65,1.0,0.0,17,0.036508,0.0,15194,69.338699,0,0.036508,0.036508,1
12538,15100,34,0,0.0,0,0.0,1751.313354,0,2464.925,1971.628,0,270,247.540985,67,61,1.0,0.0,17,0.03426,0.0,15100,68.976807,0,0.03426,0.03426,1
12538,15100,34,0,0.0,0,0.0,1751.313354,0,2464.925,1971.628,0,270,247.540985,67,61,1.0,0.0,17,0.03426,0.0,15100,68.976807,0,0.03426,0.03426,1
603,729,3,0,0.0,138,0.0,1439.86731,0,0.0,0.0,0,243,243.0,243,3,1.0,0.0,17,0.001389,0.0,729,4.050373,138,0.001389,0.001389,0
0,60,1,0,0.0,80,0.0,0.0,11,0.0,0.0,0,60,60.0,60,1,-0.0,0.0,6,0.0,0.0,60,0.0,28020,0.0,0.0,1
0,60,1,0,0.0,80,0.0,0.0,11,0.0,0.0,0,60,60.0,60,1,-0.0,0.0,6,0.0,0.0,60,0.0,28020,0.0,0.0,1
0,60,1,0,0.0,443,0.0,0.0,12,0.0,0.0,0,60,60.0,60,1,-0.0,0.0,6,0.0,0.0,60,0.0,50789,0.0,0.0,1
0,60,1,0,0.0,443,0.0,0.0,12,0.0,0.0,0,60,60.0,60,1,-0.0,0.0,6,0.0,0.0,60,0.0,50789,0.0,0.0,1
7760,10154,33,0,0.0,5353,0.0,1753.378174,1,3046.746,1902.097,0,916,178.14035,81,57,1.0,0.0,17,0.031938,0.0,10154,46.328854,5353,0.031938,0.031938,0
10502,12938,35,0,0.0,5353,0.0,1753.876709,1,3009.386,2020.679,0,670,223.06897,102,58,1.0,0.0,17,0.032499,0.0,12938,59.014412,5353,0.032499,0.032499,0
25326,29694,66,0,0.0,5353,0.0,1798.460571,1,3022.27,2055.567,0,1485,285.519226,133,104,1.0,0.0,17,0.057271,0.0,29694,132.086304,5353,0.057271,0.057271,0
19488,22386,45,0,0.0,0,0.0,1784.45752,0,2574.875,1460.736,0,739,324.434784,87,69,1.0,0.0,17,0.038107,0.0,22386,100.359909,0,0.038107,0.038107,0
13409,16097,18,0,0.0,0,0.0,1701.596069,0,1044.0,2147483.648,0,1137,251.515625,76,64,1.0,0.0,17,0.037024,0.0,16097,75.679535,0,0.037024,0.037024,0
13774,16672,34,0,0.0,0,0.0,1790.669434,0,2391.913,2168.548,0,270,241.623184,83,69,1.0,0.0,17,0.037975,0.0,16672,74.483879,0,0.037975,0.037975,0
1003,1045,1,0,0.0,5353,0.0,0.0,1,0.0,0.0,0,1045,1045.0,1045,1,1.0,0.0,17,0.0,0.0,1045,0.0,5353,0.0,0.0,0
0,60,1,0,0.0,81,0.0,0.0,23,0.0,0.0,0,60,60.0,60,1,-0.0,0.0,6,0.0,0.0,60,0.0,14179,0.0,0.0,1
0,60,1,0,0.0,81,0.0,0.0,23,0.0,0.0,0,60,60.0,60,1,-0.0,0.0,6,0.0,0.0,60,0.0,14179,0.0,0.0,1
0,60,1,0,0.0,3390,0.0,0.0,17,0.0,0.0,0,60,60.0,60,1,-0.0,0.0,6,0.0,0.0,60,0.0,49916,0.0,0.0,0
0,600,10,0,0.0,0,0.0,1378.597656,13,0.0,0.0,0,60,60.0,60,10,-0.0,0.0,6,0.006528,0.0,600,3.481799,52591,0.006528,0.006528,1
0,600,10,0,0.0,0,0.0,1378.597656,13,0.0,0.0,0,60,60.0,60,10,-0.0,0.0,6,0.006528,0.0,600,3.481799,52591,0.006528,0.006528,1
5898,9606,32,5721,26.50001,0,0.026634,1727.09375,6,8.965,5.959,0,624,204.38298,130,94,-0.311292,0.0,0,0.053848,0.0,3885,17.995548,0,0.026634,0.026634,0
13086,15648,34,0,0.0,0,0.0,1753.03418,0,2402.144,1804.806,0,270,256.524597,83,61,1.0,0.0,17,0.034226,0.0,15648,71.409904,0,0.034226,0.034226,1
13086,15648,34,0,0.0,0,0.0,1753.03418,0,2402.144,1804.806,0,270,256.524597,83,61,1.0,0.0,17,0.034226,0.0,15648,71.409904,0,0.034226,0.034226,1
0,360,4,60,1.538781,0,0.0,311.935181,11,135.968,0.0,0,120,120.0,120,6,-0.0,0.0,6,0.016029,0.0,300,7.693906,42265,0.012823,0.012823,1
0,360,4,60,1.538781,0,0.0,311.935181,11,135.968,0.0,0,120,120.0,120,6,-0.0,0.0,6,0.016029,0.0,300,7.693906,42265,0.012823,0.012823,1
0,60,1,0,0.0,8080,0.0,7.9e-05,8,0.0,0.0,0,60,60.0,60,1,-0.0,0.0,6,0.0,0.0,60,0.0,56431,0.0,0.0,0
1095,1137,1,0,0.0,5353,0.0,0.0,1,0.0,0.0,0,1137,1137.0,1137,1,1.0,0.0,17,0.0,0.0,1137,0.0,5353,0.0,0.0,0
0,60,1,0,0.0,80,0.0,0.0,12,0.0,0.0,0,60,60.0,60,1,-0.0,0.0,6,0.0,0.0,60,0.0,37549,0.0,0.0,0
7193,9671,31,0,0.0,5353,0.0,1683.342163,1,2088.747,1589.445,0,387,163.915253,85,59,1.0,0.0,17,0.034455,0.0,9671,45.960945,5353,0.034455,0.034455,0
0,60,1,0,0.0,49,0.0,0.0,9,0.0,0.0,0,60,60.0,60,1,-0.0,0.0,6,0.0,0.0,60,0.0,25932,0.0,0.0,1
0,60,1,0,0.0,49,0.0,0.0,9,0.0,0.0,0,60,60.0,60,1,-0.0,0.0,6,0.0,0.0,60,0.0,25932,0.0,0.0,1
0,180,3,0,0.0,0,0.0,701.957764,13,0.0,0.0,0,60,60.0,60,3,-0.0,0.0,6,0.002849,0.0,180,2.051405,57450,0.002849,0.002849,1
0,180,3,0,0.0,0,0.0,701.957764,13,0.0,0.0,0,60,60.0,60,3,-0.0,0.0,6,0.002849,0.0,180,2.051405,57450,0.002849,0.002849,1
0,60,1,0,0.0,3391,0.0,0.0,13,0.0,0.0,0,60,60.0,60,1,-0.0,0.0,6,0.0,0.0,60,0.0,60000,0.0,0.0,0
0,60,1,0,0.0,8081,0.0,0.0,13,0.0,0.0,0,60,60.0,60,1,-0.0,0.0,6,0.0,0.0,60,0.0,13303,0.0,0.0,1
0,60,1,0,0.0,8081,0.0,0.0,13,0.0,0.0,0,60,60.0,60,1,-0.0,0.0,6,0.0,0.0,60,0.0,13303,0.0,0.0,1
0,60,1,0,0.0,8081,0.0,0.0,16,0.0,0.0,0,60,60.0,60,1,-0.0,0.0,6,0.0,0.0,60,0.0,57480,0.0,0.0,1
0,60,1,0,0.0,8081,0.0,0.0,16,0.0,0.0,0,60,60.0,60,1,-0.0,0.0,6,0.0,0.0,60,0.0,57480,0.0,0.0,1
0,240,4,0,0.0,60157,0.0,598.501587,13,0.0,0.0,0,60,60.0,60,4,-0.0,0.0,6,0.005013,0.0,240,3.208012,42311,0.005013,0.005013,1
0,240,4,0,0.0,60157,0.0,598.501587,13,0.0,0.0,0,60,60.0,60,4,-0.0,0.0,6,0.005013,0.0,240,3.208012,42311,0.005013,0.005013,1
3300,4624,2,2903,2160.73877,22,0.744312,10.748176,14,1155.034,2993.977,0,2156,479.010086,126,20,-0.394545,0.0,6,1.767742,0.143843,1721,1280.961548,18696,0.93039,0.93039,1
